td_id,spotsID,scenicSpots,time,day,people,cost
3430711,12711,云南,2012-04-29,6,情侣/夫妻,7000RMB
7601144,12711,云南,2016-07-08,14, 和朋友,4500RMB
8416334,12711,云南,2018-01-28,12,带孩子,3500RMB
18854395,12711,云南,2019-10-01,8,情侣/夫妻,4500RMB
5384010,12711,云南,2016-01-25,9, 和朋友,1700RMB
6913862,12711,云南,2017-04-01,5,家庭出游,2300RMB
9321441,12711,云南,2018-04-08,52,一个人,100RMB
6352238,12711,云南,2015-03-15,14,一个人,5000RMB
8071365,12711,云南,2016-04-15,9, 和朋友,null
18638206,12711,云南,2012-04-30,6,家庭出游,3000RMB
7301621,12711,云南,2017-07-15,7,带孩子,4000RMB
3467450,12711,云南,2015-06-19,10,情侣/夫妻,5000RMB
6173180,12711,云南,2016-08-20,20, 和朋友,12500RMB
12588658,12711,云南,null,null,和同学,2600RMB
6852701,12711,云南,null,null,null,null
16962829,12711,云南,null,null,null,null
18268891,12711,云南,2019-11-22,7,情侣/夫妻,1680RMB
5528921,12711,云南,2016-06-03,9, 和朋友,5000RMB
8892086,12711,云南,2018-04-06,25,一个人,10000RMB
12637170,12711,云南,2019-02-04,9,家庭出游,6500RMB
18640024,12711,云南,null,null,null,null
5617394,12711,云南,2016-07-23,16,带孩子,10000RMB
5349523,12711,云南,2015-01-11,10, 和朋友,4500RMB
11903614,12711,云南,2019-02-05,12,带孩子,4000RMB
17818468,12711,云南,2019-11-10,10,家庭出游,2000RMB
16269330,12711,云南,2019-06-12,7,其它,3000RMB
10131050,12711,云南,2017-04-16,8,情侣/夫妻,5000RMB
14383405,12711,云南,2019-06-18,10, 和朋友,5600RMB
6999620,12711,云南,null,null,null,null
12652630,12711,云南,2019-04-27,6,家庭出游,7000RMB
11165018,12711,云南,2012-10-08,5,家庭出游,null
6614159,12711,云南,null,null,null,null
16821553,12711,云南,2019-08-12,8,情侣/夫妻,3000RMB
7220264,12711,云南,2017-06-21,10,带孩子,null
10451978,12711,云南,2018-07-29,16,带孩子,7000RMB
11227722,12711,云南,2018-11-08,4,一个人,2000RMB
7875163,12711,云南,2017-10-10,7, 和朋友,4600RMB
6562355,12711,云南,2016-12-23,11,家庭出游,4300RMB
11950014,12711,云南,2019-02-21,3,一个人,1200RMB
14269378,12711,云南,2019-06-17,7, 和朋友,4000RMB
9575065,12711,云南,2016-10-15,9, 和朋友,3500RMB
18666727,12711,云南,2019-11-25,12, 和朋友,8000RMB
11680042,12711,云南,2019-01-13,8,其它,5000RMB
10921334,12711,云南,2018-02-25,1,家庭出游,250RMB
16917292,12711,云南,2019-07-24,4, 和朋友,2000RMB
6982382,12711,云南,null,null,null,null
17274229,12711,云南,2019-10-01,6,带孩子,null
6560705,12711,云南,2016-03-26,10,情侣/夫妻,null
6318428,12711,云南,null,null,null,null
11334870,12711,云南,2018-11-10,8,情侣/夫妻,5000RMB
18786523,12711,云南,2019-12-28,8,家庭出游,4300RMB
8017212,12711,云南,2017-03-14,12,情侣/夫妻,6000RMB
17276128,12711,云南,2019-10-02,6, 和朋友,3600RMB
18723886,12711,云南,2019-11-19,6,情侣/夫妻,2600RMB
18873202,12711,云南,null,null,null,null
18890704,12711,云南,null,null,null,null
5569649,12711,云南,2016-09-01,20, 和朋友,null
5399176,12711,云南,2015-04-16,9, 和朋友,4500RMB
18864943,12711,云南,null,null,null,null
8858242,12711,云南,2016-03-16,35,一个人,6000RMB
11588378,12711,云南,2019-01-02,8,情侣/夫妻,null
17762161,12711,云南,2017-12-20,12,家庭出游,null
18802807,12711,云南,2019-10-10,7,一个人,2500RMB
5450112,12711,云南,2016-03-12,7,家庭出游,null
10073686,12711,云南,2018-07-12,11,家庭出游,10000RMB
18061681,12711,云南,2019-11-12,13,家庭出游,16065RMB
15255066,12711,云南,null,null,null,null
18722233,12711,云南,2018-09-30,7,情侣/夫妻,6000RMB
18899107,12711,云南,2019-06-28,7, 和朋友,2000RMB
5352804,12711,云南,2012-06-25,9, 和朋友,4500RMB
18929254,12711,云南,null,null,null,null
18700597,12711,云南,2015-05-30,10,情侣/夫妻,4000RMB
9664429,12711,云南,2018-06-24,5, 和朋友,4500RMB
18587179,12711,云南,2020-01-15,8,情侣/夫妻,4000RMB
18919966,12711,云南,null,null,null,null
18617884,12711,云南,null,null,null,null
11435746,12711,云南,2015-04-24,27,一个人,11000RMB
11512534,12711,云南,2018-10-28,10,家庭出游,5000RMB
11519790,12711,云南,2018-10-29,8,情侣/夫妻,3000RMB
14166933,12711,云南,2018-12-28,4, 和朋友,4000RMB
6334451,12711,云南,2016-10-31,6,一个人,null
6922502,12711,云南,2015-10-04,34,情侣/夫妻,null
17876257,12711,云南,2019-11-17,8,带孩子,null
3452144,12711,云南,2014-07-07,5, 和朋友,5000RMB
5429908,12711,云南,2015-11-09,7,家庭出游,3000RMB
19029850,12711,云南,2019-06-06,5, 和朋友,4000RMB
11719830,12711,云南,2016-09-08,10,情侣/夫妻,5500RMB
18215719,12711,云南,2019-12-07,7,一个人,3000RMB
5396230,12711,云南,2015-01-15,9,情侣/夫妻,3700RMB
5409385,12711,云南,2016-02-13,9,其它,null
11432122,12711,云南,null,null,其它,null
19117948,12711,云南,2020-04-16,9, 和朋友,1500RMB
11912674,12711,云南,2019-02-16,2, 和朋友,700RMB
5567468,12711,云南,2016-06-30,10,家庭出游,4334RMB
10408162,12711,云南,2018-08-25,9,家庭出游,null
17093233,12711,云南,null,null,null,null
18008197,12711,云南,2018-11-24,13,情侣/夫妻,5000RMB
3541100,12711,云南,2015-09-18,6, 和朋友,4000RMB
18536152,12711,云南,2020-01-16,7,家庭出游,5000RMB
8542798,12711,云南,2016-01-25,7,情侣/夫妻,6000RMB
18700507,12711,云南,2019-12-30,7,家庭出游,2500RMB
6643919,12711,云南,null,null,null,null
12508954,12711,云南,2019-04-10,4, 和朋友,3500RMB
12552578,12711,云南,2019-04-17,11,家庭出游,3000RMB
18880639,12711,云南,2019-11-19,10,家庭出游,null
15498807,12711,云南,null,null,null,null
18770764,12711,云南,2018-09-24,7,家庭出游,3000RMB
11640402,12711,云南,2018-09-01,15,家庭出游,6000RMB
18542227,12711,云南,2020-01-17,10,null,5000RMB
18812734,12711,云南,2019-12-07,9,家庭出游,4000RMB
3479761,12711,云南,null,null,null,null
5678828,12711,云南,2016-09-02,9,一个人,3000RMB
18741397,12711,云南,2019-02-09,21,家庭出游,7600RMB
6685148,12711,云南,2017-02-03,10, 和朋友,5200RMB
18635503,12711,云南,2019-09-29,10,带孩子,7500RMB
17645545,12711,云南,2019-10-09,5, 和朋友,3000RMB
6547418,12711,云南,2016-04-03,23,情侣/夫妻,4500RMB
18913549,12711,云南,2019-10-06,7, 和朋友,6000RMB
12269986,12711,云南,2015-12-16,17,和同学,3000RMB
8050467,12711,云南,2001-08-10,15,情侣/夫妻,null
18545632,12711,云南,2020-01-15,10,家庭出游,2800RMB
8436330,12711,云南,2018-01-29,7, 和朋友,3000RMB
12371354,12711,云南,2019-03-30,9,家庭出游,4000RMB
8352482,12711,云南,2018-01-20,6,情侣/夫妻,4000RMB
17213680,12711,云南,2019-07-20,10,家庭出游,null
19050154,12711,云南,2019-07-14,10,情侣/夫妻,5000RMB
18788743,12711,云南,2018-07-01,13, 和朋友,4500RMB
10579554,12711,云南,2015-04-07,27,一个人,11000RMB
6925223,12711,云南,2017-02-12,10,其它,5000RMB
17183188,12711,云南,2019-09-15,7, 和朋友,5000RMB
8490766,12711,云南,2018-02-08,7,家庭出游,4500RMB
11976670,12711,云南,2019-02-14,11,家庭出游,6000RMB
6795137,12711,云南,2017-02-25,9,和同学,3411RMB
18706033,12711,云南,2020-01-17,12,和同学,8000RMB
5515180,12711,云南,2016-06-05,8,其它,null
11404970,12711,云南,2018-07-08,8,家庭出游,4668RMB
6739718,12711,云南,2017-01-23,10, 和朋友,4000RMB
5421836,12711,云南,2016-02-11,12,一个人,null
9753933,12711,云南,2017-04-21,5, 和朋友,2000RMB
6361595,12711,云南,2016-10-28,5,情侣/夫妻,4000RMB
9103385,12711,云南,2017-02-24,5,情侣/夫妻,4000RMB
10912794,12711,云南,null,null,null,null
18546730,12711,云南,2020-01-24,4,情侣/夫妻,5000RMB
17251210,12711,云南,null,null,null,null
18947470,12711,云南,2020-03-11,6,一个人,1000RMB
6595886,12711,云南,2016-12-23,11,家庭出游,3000RMB
14687202,12711,云南,2018-11-06,7, 和朋友,5000RMB
15264324,12711,云南,2019-05-10,9,其它,4000RMB
17459776,12711,云南,2019-08-06,9,家庭出游,8500RMB
18829558,12711,云南,2020-01-19,9,家庭出游,null
11349754,12711,云南,2018-12-08,4,一个人,1RMB
18899878,12711,云南,null,null,null,null
9068097,12711,云南,2018-04-16,8,和同学,4500RMB
18600964,12711,云南,2019-07-01,7, 和朋友,6000RMB
18246766,12711,云南,2019-12-22,1,一个人,38RMB
7083077,12711,云南,2017-03-16,11, 和朋友,3500RMB
18920500,12711,云南,null,null,null,null
8575266,12711,云南,2018-01-25,17, 和朋友,8000RMB
14659152,12711,云南,2019-05-07,6, 和朋友,9000RMB
5527499,12711,云南,2016-04-16,9,情侣/夫妻,5000RMB
3440003,12711,云南,2014-05-16,4,一个人,null
8826742,12711,云南,2018-03-09,10, 和朋友,4200RMB
16964752,12711,云南,2019-07-05,9,家庭出游,6000RMB
9835094,12711,云南,2018-06-25,10, 和朋友,7000RMB
6794318,12711,云南,2017-02-23,20, 和朋友,6000RMB
11214246,12711,云南,2018-07-11,5, 和朋友,2600RMB
10156422,12711,云南,2016-02-09,10,情侣/夫妻,6000RMB
18853687,12711,云南,2019-12-25,7, 和朋友,3651RMB
15277248,12711,云南,2019-07-02,7,家庭出游,5000RMB
18724183,12711,云南,2020-02-14,1,null,50RMB
7196798,12711,云南,2017-02-06,13,情侣/夫妻,6990RMB
18975211,12711,云南,null,null,null,null
9075141,12711,云南,2018-04-03,10, 和朋友,6500RMB
5392806,12711,云南,2016-02-08,6, 和朋友,1600RMB
11960970,12711,云南,2019-12-20,4, 和朋友,2000RMB
8922506,12711,云南,2012-02-14,5, 和朋友,2000RMB
11164598,12711,云南,2016-06-16,7, 和朋友,3500RMB
7052663,12711,云南,null,null,null,null
10379886,12711,云南,2018-08-01,20,其它,6666RMB
17760403,12711,云南,2019-10-06,19, 和朋友,7500RMB
7905958,12711,云南,2016-11-21,7, 和朋友,5000RMB
18510055,12711,云南,2019-08-30,15,情侣/夫妻,null
5464977,12711,云南,2016-03-16,11, 和朋友,4250RMB
18957688,12711,云南,2019-10-20,8,一个人,5000RMB
19107583,12711,云南,2018-12-16,6,家庭出游,null
3521512,12711,云南,null,null,null,null
7033469,12711,云南,2015-09-29,11, 和朋友,6500RMB
16365546,12711,云南,2019-07-15,10,情侣/夫妻,null
16695171,12711,云南,2019-06-04,7, 和朋友,null
12285590,12711,云南,2019-03-12,8,一个人,5000RMB
10350038,12711,云南,2018-07-08,14,家庭出游,5000RMB
18727720,12711,云南,2019-06-15,7, 和朋友,4000RMB
10305462,12711,云南,2018-08-11,6,家庭出游,4200RMB
7130360,12711,云南,2015-10-21,11,情侣/夫妻,5500RMB
12251946,12711,云南,2019-03-01,5, 和朋友,6000RMB
7106006,12711,云南,2017-05-28,6,其它,4000RMB
6749051,12711,云南,2017-02-07,7, 和朋友,null
12053746,12711,云南,2018-11-24,5,情侣/夫妻,2000RMB
18623869,12711,云南,2017-07-19,11,家庭出游,8000RMB
16812055,12711,云南,2018-02-07,9,带孩子,5000RMB
7940575,12711,云南,2017-11-08,7, 和朋友,5800RMB
5323061,12711,云南,null,null,null,null
19084843,12711,云南,2019-09-04,43,其它,20000RMB
7046468,12711,云南,2017-03-26,30, 和朋友,4000RMB
5477963,12711,云南,2016-04-23,9,情侣/夫妻,4600RMB
3294013,12711,云南,2015-01-27,8, 和朋友,2200RMB
8415366,12711,云南,null,null,null,null
17149963,12711,云南,2019-07-31,9,家庭出游,5000RMB
3523038,12711,云南,2012-10-19,10,一个人,13000RMB
5441464,12711,云南,2016-01-16,10, 和朋友,2000RMB
8883234,12711,云南,2018-02-16,17,带孩子,5500RMB
12575406,12711,云南,2019-04-23,8,和同学,4000RMB
5320378,12711,云南,2014-05-08,10, 和朋友,3000RMB
10263194,12711,云南,2018-07-11,40,一个人,3600RMB
18667153,12711,云南,2019-02-09,7,null,null
18316324,12711,云南,2019-11-07,9,情侣/夫妻,4000RMB
3521696,12711,云南,null,null,null,null
18644059,12711,云南,2019-11-12,5, 和朋友,null
18949162,12711,云南,null,null,null,null
18615802,12711,云南,null,null,null,null
18579934,12711,云南,2019-09-09,11,家庭出游,5000RMB
3293461,12711,云南,2015-02-01,7, 和朋友,3000RMB
5402460,12711,云南,2016-02-10,10,带孩子,null
14160261,12711,云南,2019-06-01,8,家庭出游,3800RMB
8956130,12711,云南,2017-04-03,10,一个人,null
7379975,12711,云南,2017-04-15,8, 和朋友,4000RMB
11889102,12711,云南,2018-05-24,10,情侣/夫妻,10000RMB
18723910,12711,云南,2019-02-09,21,家庭出游,7600RMB
6532193,12711,云南,2016-12-22,9,家庭出游,3000RMB
12004710,12711,云南,2019-02-10,5,家庭出游,4000RMB
18750661,12711,云南,2019-11-08,null,null,null
18920410,12711,云南,null,null,null,null
18738868,12711,云南,2016-03-29,9, 和朋友,5000RMB
3523191,12711,云南,2015-10-01,6,情侣/夫妻,1000RMB
18711010,12711,云南,2019-12-14,8,情侣/夫妻,3500RMB
3313824,12711,云南,2015-02-21,14,家庭出游,5000RMB
12447578,12711,云南,2019-04-10,7, 和朋友,3800RMB
5464297,12711,云南,2016-03-05,9,情侣/夫妻,6380RMB
11755414,12711,云南,2018-05-12,12,家庭出游,4500RMB
9199657,12711,云南,2018-04-29,2, 和朋友,500RMB
11975618,12711,云南,2018-11-16,12,情侣/夫妻,5000RMB
3504787,12711,云南,2015-08-11,15, 和朋友,2750RMB
12344314,12711,云南,2019-03-28,10, 和朋友,4800RMB
7306904,12711,云南,2016-02-06,7, 和朋友,3000RMB
3307543,12711,云南,2015-02-20,15, 和朋友,2500RMB
18842659,12711,云南,2019-10-12,6, 和朋友,4000RMB
11847078,12711,云南,2019-01-22,9,一个人,3200RMB
5399237,12711,云南,2015-10-08,14,情侣/夫妻,9000RMB
5363365,12711,云南,2015-08-01,15,一个人,1000RMB
14629911,12711,云南,2019-06-04,8,其它,7000RMB
11220482,12711,云南,2018-10-01,7, 和朋友,4000RMB
5551952,12711,云南,2016-07-07,8,家庭出游,7000RMB
18663340,12711,云南,2019-10-03,5, 和朋友,4500RMB
3518407,12711,云南,2015-09-27,7,家庭出游,4000RMB
18659905,12711,云南,2018-09-30,9, 和朋友,5000RMB
5390964,12711,云南,2016-02-07,7,一个人,5000RMB
7840465,12711,云南,2017-09-22,17, 和朋友,11703RMB
18643336,12711,云南,2019-06-03,6,家庭出游,4000RMB
8584246,12711,云南,2018-02-17,9, 和朋友,3410RMB
14129616,12711,云南,null,null,带孩子,null
18138658,12711,云南,2019-10-19,1,情侣/夫妻,200RMB
18711214,12711,云南,null,null,null,null
10280554,12711,云南,null,null,null,null
3475698,12711,云南,2015-08-07,10, 和朋友,6500RMB
17605942,12711,云南,2017-09-10,6,家庭出游,6000RMB
18598954,12711,云南,2020-01-19,9,家庭出游,8000RMB
11708374,12711,云南,2018-12-08,8,家庭出游,6000RMB
8625402,12711,云南,2018-03-01,7,家庭出游,5000RMB
19041190,12711,云南,null,null,null,null
7139489,12711,云南,null,null,null,null
3298106,12711,云南,2015-02-03,12, 和朋友,7046RMB
12519542,12711,云南,2017-10-02,6,情侣/夫妻,3000RMB
18586981,12711,云南,2018-02-22,5,null,4RMB
3308801,12711,云南,null,null,null,null
5317580,12711,云南,null,null,null,null
16872370,12711,云南,2019-07-25,6,情侣/夫妻,null
18883282,12711,云南,null,null,null,null
7876426,12711,云南,2017-10-19,6,情侣/夫妻,3000RMB
18980221,12711,云南,null,null,null,null
7976235,12711,云南,2017-10-31,10, 和朋友,5000RMB
5672990,12711,云南,2016-05-10,30, 和朋友,8000RMB
15902376,12711,云南,2019-06-21,8, 和朋友,3580RMB
18025504,12711,云南,2019-11-16,9,和同学,5000RMB
9896802,12711,云南,2018-03-07,2,null,null
3468955,12711,云南,2015-03-11,31,一个人,9400RMB
12272090,12711,云南,2019-03-09,14, 和朋友,3500RMB
11107142,12711,云南,2018-10-24,5, 和朋友,4500RMB
10905406,12711,云南,2018-09-27,8, 和朋友,8000RMB
5377820,12711,云南,2016-01-03,10,情侣/夫妻,8000RMB
18613564,12711,云南,null,null,null,null
12207694,12711,云南,2017-11-28,7,和同学,5000RMB
18614737,12711,云南,2019-11-28,5, 和朋友,2000RMB
3520801,12711,云南,2015-08-30,13,一个人,4500RMB
18976312,12711,云南,2019-12-11,null, 和朋友,null
12073050,12711,云南,2019-02-02,8, 和朋友,6000RMB
10395614,12711,云南,2018-08-21,8, 和朋友,5000RMB
18132772,12711,云南,2019-12-06,8, 和朋友,3000RMB
6343205,12711,云南,2016-11-12,9, 和朋友,3000RMB
5481533,12711,云南,2016-05-24,7, 和朋友,3000RMB
7302719,12711,云南,2016-07-28,28, 和朋友,1500RMB
9821898,12711,云南,2018-07-06,8, 和朋友,3000RMB
5646848,12711,云南,null,null,null,null
8606558,12711,云南,2018-02-19,9,家庭出游,4500RMB
8626626,12711,云南,2018-02-20,10,家庭出游,1500RMB
15606435,12711,云南,2019-07-12,5,和同学,4300RMB
18635137,12711,云南,2017-12-18,6, 和朋友,3000RMB
17921806,12711,云南,2009-09-17,6,一个人,3100RMB
18775867,12711,云南,2019-10-01,10,一个人,2000RMB
3413185,12711,云南,2015-06-06,10, 和朋友,4500RMB
18841405,12711,云南,2019-03-11,6,家庭出游,2000RMB
18083227,12711,云南,2019-11-16,14,情侣/夫妻,null
3438207,12711,云南,2015-06-13,21,一个人,6000RMB
19029364,12711,云南,2019-10-01,10,一个人,3000RMB
8212894,12711,云南,null,null,null,null
9948054,12711,云南,2018-06-23,8,家庭出游,7000RMB
11937218,12711,云南,2019-02-17,7, 和朋友,1500RMB
5368238,12711,云南,2015-12-21,18,一个人,4375RMB
11861026,12711,云南,2019-02-05,5,家庭出游,900RMB
11477746,12711,云南,null,null,情侣/夫妻,null
18782833,12711,云南,2019-08-06,6,家庭出游,7000RMB
17246398,12711,云南,2019-10-01,6,带孩子,2000RMB
9096561,12711,云南,2018-03-19,2,一个人,null
18935617,12711,云南,null,null,null,null
11315518,12711,云南,2017-11-23,7, 和朋友,2500RMB
3290785,12711,云南,null,null,null,null
18548692,12711,云南,2020-01-20,8,带孩子,10000RMB
11614766,12711,云南,2018-12-30,7,情侣/夫妻,3000RMB
7767098,12711,云南,2016-12-29,11, 和朋友,null
10954098,12711,云南,2018-08-21,8, 和朋友,4800RMB
18872785,12711,云南,2020-03-17,7,家庭出游,1880RMB
19054711,12711,云南,null,null,null,null
11264314,12711,云南,2018-11-02,9, 和朋友,5200RMB
11857122,12711,云南,2019-02-07,7,带孩子,6000RMB
5335678,12711,云南,2015-02-20,9,家庭出游,4356RMB
6675026,12711,云南,2016-10-21,16,情侣/夫妻,6000RMB
11809606,12711,云南,2018-03-31,6, 和朋友,4000RMB
18746263,12711,云南,2017-12-01,8,情侣/夫妻,null
5694533,12711,云南,2016-07-13,33, 和朋友,11300RMB
18062863,12711,云南,2019-11-25,7, 和朋友,4000RMB
10670258,12711,云南,2014-04-28,32,情侣/夫妻,13000RMB
9199041,12711,云南,null,null,null,null
16844524,12711,云南,2019-08-11,12, 和朋友,3500RMB
17104006,12711,云南,2019-07-10,7,情侣/夫妻,null
19067521,12711,云南,2017-04-20,5, 和朋友,1500RMB
18634297,12711,云南,2019-10-29,5, 和朋友,2000RMB
13493131,12711,云南,2019-04-04,5, 和朋友,2000RMB
18830209,12711,云南,2020-01-03,6, 和朋友,4500RMB
6856991,12711,云南,null,null,null,null
18597901,12711,云南,2019-09-18,9,情侣/夫妻,5000RMB
18774733,12711,云南,2019-09-08,7,情侣/夫妻,4000RMB
9214497,12711,云南,2018-05-07,6, 和朋友,null
11492382,12711,云南,2018-12-15,7,情侣/夫妻,4000RMB
5480368,12711,云南,2016-02-17,12, 和朋友,3000RMB
17297575,12711,云南,null,null,null,null
18348010,12711,云南,2019-11-26,18, 和朋友,5500RMB
11216954,12711,云南,2018-11-09,6, 和朋友,5000RMB
12849802,12711,云南,2019-05-07,10, 和朋友,4000RMB
12221842,12711,云南,2019-02-19,7,带孩子,5000RMB
6479015,12711,云南,2016-11-12,8, 和朋友,3500RMB
11532142,12711,云南,null,null,null,null
7456883,12711,云南,2017-03-30,9,情侣/夫妻,5000RMB
18858679,12711,云南,2019-11-25,13, 和朋友,2480RMB
18839758,12711,云南,2019-07-12,9,家庭出游,7000RMB
8839422,12711,云南,null,null,null,null
9310905,12711,云南,2017-08-18,9,null,6000RMB
6867269,12711,云南,2017-02-01,11,一个人,6000RMB
18421450,12711,云南,2020-01-01,7, 和朋友,3700RMB
11137550,12711,云南,2018-08-26,10,和同学,3000RMB
7533725,12711,云南,2017-08-19,7,家庭出游,3300RMB
18557743,12711,云南,2020-01-22,5,家庭出游,null
18936025,12711,云南,2019-06-06,6, 和朋友,2500RMB
17402185,12711,云南,2019-03-08,10, 和朋友,4900RMB
3512551,12711,云南,null,null,null,null
16875775,12711,云南,2019-08-01,2,一个人,1500RMB
7266338,12711,云南,null,null,一个人,null
18354211,12711,云南,2018-09-27,7,情侣/夫妻,3500RMB
12264578,12711,云南,2019-01-13,6, 和朋友,1000RMB
10013002,12711,云南,2017-12-09,8,家庭出游,8000RMB
9405521,12711,云南,2018-02-15,11,家庭出游,null
15255627,12711,云南,2019-06-14,6,家庭出游,4000RMB
18545125,12711,云南,2019-12-26,1, 和朋友,30RMB
16499025,12711,云南,2019-07-27,7,情侣/夫妻,4000RMB
11724394,12711,云南,2018-12-18,6, 和朋友,3000RMB
18889327,12711,云南,2020-06-03,8, 和朋友,2800RMB
11588718,12711,云南,2018-08-26,45,情侣/夫妻,20000RMB
12064562,12711,云南,2019-02-02,15,一个人,9000RMB
5677262,12711,云南,2016-07-18,4,家庭出游,null
14164050,12711,云南,2019-06-08,6, 和朋友,null
11908278,12711,云南,2019-01-15,6,带孩子,4000RMB
9251225,12711,云南,2018-03-11,3,null,null
8801734,12711,云南,2018-01-25,17, 和朋友,8000RMB
6706652,12711,云南,2017-01-31,8,带孩子,8000RMB
12441094,12711,云南,2019-03-29,8,情侣/夫妻,5000RMB
19072339,12711,云南,null,null,null,null
10054234,12711,云南,2018-07-08,20,一个人,4000RMB
12523310,12711,云南,2019-03-30,9,带孩子,5000RMB
17243692,12711,云南,2019-09-26,9,家庭出游,5000RMB
19030693,12711,云南,2020-01-21,7,家庭出游,2000RMB
11862810,12711,云南,2017-12-06,7, 和朋友,3500RMB
6550385,12711,云南,2016-12-16,5, 和朋友,1300RMB
11862134,12711,云南,2019-02-06,7,家庭出游,null
18813631,12711,云南,2009-12-13,1, 和朋友,null
12065490,12711,云南,2019-02-18,9,家庭出游,4500RMB
6694310,12711,云南,2017-02-12,7,带孩子,null
7923349,12711,云南,2017-10-09,22,情侣/夫妻,null
18613420,12711,云南,2019-09-07,8,一个人,3140RMB
12370874,12711,云南,2019-03-23,7, 和朋友,6000RMB
16460967,12711,云南,2019-03-26,5, 和朋友,6500RMB
10267546,12711,云南,2018-08-20,10,其它,null
8056653,12711,云南,2017-11-11,9,一个人,2800RMB
12193258,12711,云南,2019-02-23,9, 和朋友,6000RMB
12030274,12711,云南,2018-07-06,6,其它,6000RMB
5393827,12711,云南,2014-08-17,11, 和朋友,3000RMB
11450010,12711,云南,2015-04-25,27,一个人,11000RMB
8990985,12711,云南,2018-01-19,8, 和朋友,1500RMB
7407380,12711,云南,2017-05-01,6,情侣/夫妻,6060RMB
5464208,12711,云南,2016-03-27,6,其它,3500RMB
18138736,12711,云南,2019-10-19,1,情侣/夫妻,200RMB
9360461,12711,云南,2018-04-27,13,一个人,null
18605050,12711,云南,2020-01-24,2,家庭出游,4000RMB
12328914,12711,云南,2019-01-30,12,家庭出游,8000RMB
11477350,12711,云南,2018-11-03,5,带孩子,2000RMB
17020504,12711,云南,2019-08-31,10,一个人,6800RMB
3459617,12711,云南,2015-08-12,8,null,null
19060582,12711,云南,null,null,null,null
18608125,12711,云南,2019-01-19,6,一个人,1924RMB
6188501,12711,云南,2016-10-03,8, 和朋友,2500RMB
18899671,12711,云南,null,null,null,null
19029829,12711,云南,2019-04-25,2,一个人,200RMB
5486834,12711,云南,2016-03-04,18,情侣/夫妻,null
11779982,12711,云南,2017-03-06,null,null,null
19045699,12711,云南,null,null,null,null
18543307,12711,云南,null,null,null,null
11561218,12711,云南,2018-12-09,9, 和朋友,5000RMB
6757985,12711,云南,2016-11-26,6, 和朋友,4174RMB
18883840,12711,云南,null,null,null,null
18211894,12711,云南,null,null,null,null
8376178,12711,云南,null,null,null,null
12212378,12711,云南,2019-03-31,7,一个人,2300RMB
14366677,12711,云南,2019-05-20,6,一个人,3500RMB
10520286,12711,云南,2018-09-04,7,家庭出游,3300RMB
16987087,12711,云南,2019-06-18,16, 和朋友,7000RMB
18424003,12711,云南,2019-12-20,17,其它,null
8820390,12711,云南,null,null,null,null
16411464,12711,云南,2019-07-13,9,家庭出游,4000RMB
6820895,12711,云南,2017-03-23,6, 和朋友,5000RMB
3334449,12711,云南,2015-03-27,10,情侣/夫妻,3150RMB
17262934,12711,云南,2019-07-27,19,家庭出游,null
17023495,12711,云南,null,null,null,null
7118294,12711,云南,null,null,null,null
18950575,12711,云南,2020-03-17,6, 和朋友,2000RMB
17544931,12711,云南,null,null,null,null
11744474,12711,云南,2018-12-31,5,一个人,3000RMB
18657658,12711,云南,2017-01-30,11,情侣/夫妻,8000RMB
9023825,12711,云南,2017-11-17,32,一个人,4800RMB
16520124,12711,云南,2019-01-01,6,情侣/夫妻,5000RMB
18477847,12711,云南,2020-01-04,8,带孩子,6000RMB
5632334,12711,云南,2016-01-30,6,家庭出游,3000RMB
18571510,12711,云南,null,null,null,null
6904313,12711,云南,2017-04-02,8, 和朋友,null
12439558,12711,云南,2019-04-03,7, 和朋友,3500RMB
11976482,12711,云南,2019-02-04,7, 和朋友,3200RMB
17252263,12711,云南,2019-09-28,8,家庭出游,5100RMB
18351538,12711,云南,2019-12-26,9,家庭出游,4000RMB
16987090,12711,云南,2019-09-02,6,家庭出游,4000RMB
11626574,12711,云南,2017-07-25,5,带孩子,10000RMB
6873089,12711,云南,null,null,null,null
8798074,12711,云南,2018-02-20,15,一个人,2600RMB
18922732,12711,云南,2019-03-01,5, 和朋友,3800RMB
11657826,12711,云南,2018-12-21,7,家庭出游,5000RMB
9336841,12711,云南,2018-04-01,10,情侣/夫妻,null
12475958,12711,云南,2019-01-20,14, 和朋友,6200RMB
11276878,12711,云南,2018-04-08,8, 和朋友,5000RMB
7589744,12711,云南,2017-05-01,9,情侣/夫妻,10000RMB
18402181,12711,云南,null,null,null,null
10573850,12711,云南,2016-06-15,7,一个人,null
18754774,12711,云南,2019-10-26,9, 和朋友,6600RMB
6674552,12711,云南,2017-01-13,8,带孩子,4500RMB
11298394,12711,云南,2018-11-04,15,null,null
12617194,12711,云南,2017-10-01,7,一个人,11000RMB
18899065,12711,云南,2020-04-25,6,和同学,3000RMB
17294062,12711,云南,null,null,null,null
15262368,12711,云南,2019-07-16,26,家庭出游,20000RMB
10394986,12711,云南,2018-03-05,10,其它,6000RMB
11610950,12711,云南,2018-12-09,14,带孩子,5800RMB
8017098,12711,云南,2017-08-26,60, 和朋友,null
10124170,12711,云南,2018-07-25,10, 和朋友,4500RMB
6889820,12711,云南,2017-03-26,7,一个人,5000RMB
18547582,12711,云南,2018-07-17,12, 和朋友,3000RMB
